WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
904177,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803867300,CITY RESIDENTIAL,96XX,MARK TWAIN ST,2011,12,48227-3048
904219,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803825302,CITY RESIDENTIAL,11XX,MARK TWAIN ST,2011,12,48227-3051
904149,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803818300,CITY RESIDENTIAL,11XX,MARK TWAIN ST,2011,12,48227-3051
903774,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803809300,CITY RESIDENTIAL,11XX,MARK TWAIN ST,2011,12,48227-3051
904047,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803806301,CITY RESIDENTIAL,11XX,MARK TWAIN ST,2011,12,48227-3051
904068,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803782301,CITY OF DETROIT,99XX,HUBBELL ST,2011,12,48227-2703
904139,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803770300,CITY RESIDENTIAL,99XX,HUBBELL ST,2011,12,48227-2703
904132,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803766300,CITY RESIDENTIAL,99XX,HUBBELL ST,2011,12,48227-2704
904215,11/10/11,11/23/11,VOID,318,CC TURN-OFF NON-PAYMENT,5803747300,CITY RESIDENTIAL,11XX,HUBBELL ST,2011,11,48227-2723
904170,11/10/11,11/23/11,VOID,318,CC TURN-OFF NON-PAYMENT,5803742300,CITY RESIDENTIAL,11XX,HUBBELL ST,2011,11,48227-2723
904208,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803724301,CITY RESIDENTIAL,11XX,HUBBELL ST,2011,12,48227-2722
904027,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803709300,CITY RESIDENTIAL,95XX,STRATHMOOR ST,2011,12,48227-2715
904259,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803691300,CITY RESIDENTIAL,96XX,STRATHMOOR ST,2011,12,48227-2715
904074,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803678301,CITY RESIDENTIAL,99XX,STRATHMOOR ST,2011,12,48227-2716
904104,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803653300,CITY RESIDENTIAL,10XX,STRATHMOOR ST,2011,12,48227-2716
904131,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803634301,CITY RESIDENTIAL,11XX,STRATHMOOR ST,2011,12,48227-2751
904218,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803633300,CITY RESIDENTIAL,11XX,STRATHMOOR ST,2011,12,48227-2750
904145,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803619300,CITY RESIDENTIAL,11XX,STRATHMOOR ST,2011,12,48227-2750
903761,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803610300,CITY COMMERCIAL,14XX,PLYMOUTH RD,2011,12,48227-2748
903864,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803586300,CITY RESIDENTIAL,11XX,LAUDER ST,2011,11,48227-2454
904233,11/10/11,11/29/11,VOID,318,CC TURN-OFF NON-PAYMENT,5803575300,CITY RESIDENTIAL,95XX,MARLOWE ST,2011,11,48227-2710
903763,11/10/11,12/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803542300,CITY RESIDENTIAL,10XX,MARLOWE ST,2011,12,48227-2712
904202,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803521300,CITY RESIDENTIAL,11XX,MARLOWE ST,2011,12,48227-2779
904080,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803515301,CITY RESIDENTIAL,11XX,MARLOWE ST,2011,12,48227-2780
924002,11/22/11,11/28/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5803507300,CITY RESIDENTIAL,11XX,MARLOWE ST,2011,11,48227-2779
903762,11/10/11,12/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803501300,CITY RESIDENTIAL,11XX,MARLOWE ST,2011,12,48227-2779
904091,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803499300,CITY RESIDENTIAL,11XX,MARLOWE ST,2011,12,48227-2780
904036,11/10/11,12/8/11,VOID,318,CC TURN-OFF NON-PAYMENT,5803477300,CITY RESIDENTIAL,96XX,HUBBELL ST,2011,12,48227-2701
904252,11/10/11,11/30/11,VOID,318,CC TURN-OFF NON-PAYMENT,5803441300,CITY RESIDENTIAL,95XX,TERRY ST,2011,11,48227-2405
903867,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803414300,CITY RESIDENTIAL,99XX,TERRY ST,2011,12,48227-2419
904075,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803330300,CITY RESIDENTIAL,99XX,LAUDER ST,2011,12,48227-2404
904030,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803319300,CITY RESIDENTIAL,99XX,LAUDER ST,2011,12,48227-2403
904151,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803309300,CITY RESIDENTIAL,10XX,LAUDER ST,2011,12,48227-2404
903847,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803301300,CITY RESIDENTIAL,10XX,LAUDER ST,2011,11,48227-2403
903777,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803293300,CITY RESIDENTIAL,99XX,COYLE ST,2011,11,48227-2410
903830,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803277300,CITY RESIDENTIAL,10XX,COYLE ST,2011,11,48227-2411
850928,10/15/11,10/26/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5803239301,CITY RESIDENTIAL,11XX,COYLE ST,2011,10,48227-2456
568297,7/26/11,8/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,800063300,CITY COMMERCIAL,18XX,E MCNICHOLS RD,2011,8,48203-2424
904112,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803227301,CITY RESIDENTIAL,95XX,ROBSON ST,2011,12,48227-2415
904166,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803221300,CITY RESIDENTIAL,96XX,ROBSON ST,2011,12,48227-2415
903744,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803220300,CITY RESIDENTIAL,96XX,ROBSON ST,2011,11,48227-2414
904138,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803214300,CITY RESIDENTIAL,96XX,ROBSON ST,2011,12,48227-2414
903849,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803203300,CITY RESIDENTIAL,99XX,ROBSON ST,2011,11,48227-2417
567619,7/26/11,8/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,800068301,CITY RESIDENTIAL,19XX,GODDARD ST,2011,8,48234-1325
903782,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803197300,CITY RESIDENTIAL,99XX,ROBSON ST,2011,11,48227-2417
903886,11/10/11,12/14/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803031300,CITY RESIDENTIAL,95XX,COYLE ST,2011,12,48227-2408
903810,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5803027300,CITY RESIDENTIAL,95XX,COYLE ST,2011,11,48227-2409
904178,11/10/11,12/21/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802971300,CITY RESIDENTIAL,96XX,PREST ST,2011,12,48227-2038
880741,12/21/10,1/6/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5802950300,CITY RESIDENTIAL,11XX,PREST ST,2011,1,48227-2043
904220,11/10/11,11/28/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802924300,CITY RESIDENTIAL,96XX,WHITCOMB ST,2011,11,48227-2041
903871,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802922300,CITY RESIDENTIAL,96XX,WHITCOMB ST,2011,12,48227-2041
903836,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802908300,CITY RESIDENTIAL,99XX,WHITCOMB ST,2011,12,48227-2011
904123,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802894301,CITY RESIDENTIAL,99XX,WHITCOMB ST,2011,12,48227-2011
904073,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802892301,CITY RESIDENTIAL,10XX,WHITCOMB ST,2011,12,48227-2012
903874,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802887300,CITY RESIDENTIAL,10XX,WHITCOMB ST,2011,12,48227-2012
903844,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802880301,CITY RESIDENTIAL,11XX,WHITCOMB ST,2011,12,48227-2013
903773,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802868300,CITY RESIDENTIAL,11XX,WHITCOMB ST,2011,11,48227-2014
903764,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802865302,CITY RESIDENTIAL,11XX,WHITCOMB ST,2011,11,48227-2014
904246,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802860300,CITY RESIDENTIAL,11XX,WHITCOMB ST,2011,12,48227-2013
903776,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802818300,CITY RESIDENTIAL,96XX,WINTHROP ST,2011,11,48227-1620
903757,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802811300,CITY RESIDENTIAL,96XX,WINTHROP ST,2011,11,48227-1619
904248,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802808300,CITY RESIDENTIAL,96XX,WINTHROP ST,2011,12,48227-1620
904240,11/10/11,11/28/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802804300,CITY RESIDENTIAL,99XX,WINTHROP ST,2011,11,48227-1621
903856,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802801300,CITY RESIDENTIAL,99XX,WINTHROP ST,2011,11,48227-1621
567693,7/26/11,8/18/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,800112303,CITY RESIDENTIAL,18XX,GODDARD ST,2011,8,48234-1318
904144,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802795301,CITY RESIDENTIAL,99XX,WINTHROP ST,2011,12,48227-1622
903851,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802790300,CITY RESIDENTIAL,99XX,WINTHROP ST,2011,11,48227-1622
904031,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802781300,CITY RESIDENTIAL,10XX,WINTHROP ST,2011,12,48227-1622
904090,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802777300,CITY RESIDENTIAL,10XX,WINTHROP ST,2011,12,48227-1622
271571,3/28/11,4/5/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5802757300,CITY RESIDENTIAL,11XX,WINTHROP ST,2011,4,48227-1652
903854,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802753300,CITY RESIDENTIAL,11XX,WINTHROP ST,2011,11,48227-1651
903807,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802751300,CITY RESIDENTIAL,11XX,WINTHROP ST,2011,11,48227-1651
839692,10/10/11,10/11/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5802723301,CITY COMMERCIAL,11XX,GREENFIELD RD,2011,10,48227-2050
903805,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802713300,CITY COMMERCIAL,15XX,PLYMOUTH RD,2011,12,48227-1634
904190,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802698300,CITY RESIDENTIAL,99XX,FORRER ST,2011,12,48227-1625
903789,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802686300,CITY RESIDENTIAL,10XX,FORRER ST,2011,12,48227-1625
904128,11/10/11,12/16/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802659300,CITY RESIDENTIAL,99XX,MONTROSE ST,2011,12,48227-1630
904183,11/10/11,11/28/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802599301,CITY RESIDENTIAL,95XX,RUTHERFORD ST,2011,11,48227-1612
904150,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802597301,CITY RESIDENTIAL,96XX,RUTHERFORD ST,2011,12,48227-1612
903806,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802595300,CITY RESIDENTIAL,96XX,RUTHERFORD ST,2011,11,48227-1611
904127,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802594301,CITY RESIDENTIAL,96XX,RUTHERFORD ST,2011,12,48227-1612
904193,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802584300,CITY RESIDENTIAL,99XX,RUTHERFORD ST,2011,12,48227-1614
271565,3/28/11,4/5/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5802574300,CITY RESIDENTIAL,99XX,RUTHERFORD ST,2011,4,48227-1613
904062,11/10/11,12/9/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802559300,CITY RESIDENTIAL,11XX,RUTHERFORD ST,2011,12,48227-1654
903793,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802557300,CITY RESIDENTIAL,11XX,RUTHERFORD ST,2011,12,48227-1654
903852,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802556300,CITY RESIDENTIAL,11XX,RUTHERFORD ST,2011,12,48227-1653
663969,8/5/11,8/18/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5802529300,CITY RESIDENTIAL,95XX,SAINT MARYS ST,2011,8,48227-1642
904256,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802491300,CITY RESIDENTIAL,10XX,SAINT MARYS ST,2011,12,48227-1644
903842,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802478300,CITY RESIDENTIAL,95XX,MANSFIELD ST,2011,12,48227-1602
903875,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802467300,CITY RESIDENTIAL,95XX,MANSFIELD ST,2011,12,48227-1601
904245,11/10/11,11/22/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802460301,CITY RESIDENTIAL,96XX,MANSFIELD ST,2011,11,48227-1602
904158,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802459300,CITY RESIDENTIAL,96XX,MANSFIELD ST,2011,12,48227-1601
903765,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802443300,CITY RESIDENTIAL,99XX,MANSFIELD ST,2011,12,48227-1603
904199,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802432300,CITY RESIDENTIAL,99XX,MANSFIELD ST,2011,12,48227-1604
904125,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802411300,CITY RESIDENTIAL,11XX,MANSFIELD ST,2011,12,48227-1656
903837,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802410300,CITY RESIDENTIAL,11XX,MANSFIELD ST,2011,12,48227-1655
903779,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802399300,CITY RESIDENTIAL,11XX,MANSFIELD ST,2011,12,48227-1655
567602,7/26/11,8/22/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,800208303,CITY RESIDENTIAL,20XX,ANGLIN ST,2011,8,48234-1456
904088,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802393300,CITY RESIDENTIAL,11XX,MANSFIELD ST,2011,12,48227-1655
904120,11/10/11,11/10/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802387300,CITY COMMERCIAL,16XX,PLYMOUTH RD,2011,11,48227-1608
903833,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802375300,CITY COMMERCIAL,16XX,PLYMOUTH RD,2011,12,48227-1641
904082,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802369303,CITY COMMERCIAL,16XX,PLYMOUTH RD,2011,12,48227-1641
903745,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802346300,CITY RESIDENTIAL,95XX,METTETAL ST,2011,12,48227-1658
903868,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802334300,CITY RESIDENTIAL,99XX,METTETAL ST,2011,12,48227-1639
903823,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802285301,CITY RESIDENTIAL,11XX,METTETAL ST,2011,12,48227-1646
904171,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802279300,CITY RESIDENTIAL,11XX,METTETAL ST,2011,12,48227-1645
459197,5/10/11,5/11/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5802231300,CITY RESIDENTIAL,99XX,WOODMONT AVE,2011,5,48227-1043
903790,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802211300,CITY RESIDENTIAL,11XX,WOODMONT AVE,2011,12,48227-1052
903881,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802206300,CITY RESIDENTIAL,11XX,WOODMONT AVE,2011,12,48227-1051
903802,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802162300,CITY RESIDENTIAL,10XX,ASBURY PARK,2011,12,48227-1046
904229,11/10/11,12/15/11,VOID,318,CC TURN-OFF NON-PAYMENT,5802130300,CITY RESIDENTIAL,11XX,ASBURY PARK,2011,12,48227-1048
903741,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802127300,CITY COMMERCIAL,16XX,PLYMOUTH RD,2011,12,48227-1036
904038,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802092300,CITY RESIDENTIAL,11XX,ABINGTON AVE,2011,12,48227-1024
904078,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802077300,CITY RESIDENTIAL,95XX,GRANDMONT RD,2011,12,48227-1028
904140,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802051300,CITY RESIDENTIAL,99XX,GRANDMONT RD,2011,12,48227-1030
904154,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802039300,CITY RESIDENTIAL,11XX,GRANDMONT RD,2011,12,48227-1054
903803,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5802013300,CITY RESIDENTIAL,95XX,WOODMONT AVE,2011,12,48227-1040
903809,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801998300,CITY RESIDENTIAL,96XX,WOODMONT AVE,2011,12,48227-1041
904159,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801953301,CITY RESIDENTIAL,99XX,MEMORIAL ST,2011,12,48227-1013
904084,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801937301,CITY RESIDENTIAL,11XX,MEMORIAL ST,2011,12,48227-1057
904239,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801933300,CITY RESIDENTIAL,11XX,MEMORIAL ST,2011,12,48227-1058
903768,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801906300,CITY RESIDENTIAL,95XX,ABINGTON AVE,2011,12,48227-1001
904198,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801893300,CITY RESIDENTIAL,96XX,ABINGTON AVE,2011,12,48227-1002
904210,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801883301,CITY RESIDENTIAL,99XX,ABINGTON AVE,2011,12,48227-1003
904157,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801877300,CITY RESIDENTIAL,99XX,ABINGTON AVE,2011,12,48227-1003
904195,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801876300,CITY RESIDENTIAL,99XX,ABINGTON AVE,2011,12,48227-1004
903755,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801861301,CITY RESIDENTIAL,10XX,ABINGTON AVE,2011,12,48227-1004
904137,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801859300,CITY RESIDENTIAL,10XX,ABINGTON AVE,2011,12,48227-1003
568113,7/26/11,8/11/11,VOID,318,CC TURN-OFF NON-PAYMENT,800309302,CITY RESIDENTIAL,17XX,OMIRA ST,2011,8,48203-2363
904251,11/10/11,12/19/11,VOID,318,CC TURN-OFF NON-PAYMENT,5801825302,CITY RESIDENTIAL,11XX,LONGACRE ST,2011,12,48227-1059
904061,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801785300,CITY RESIDENTIAL,96XX,RUTLAND ST,2011,12,48227-1020
904048,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801776301,CITY RESIDENTIAL,99XX,RUTLAND ST,2011,12,48227-1022
904102,11/10/11,12/1/11,VOID,318,CC TURN-OFF NON-PAYMENT,5801710300,CITY RESIDENTIAL,95XX,MEMORIAL ST,2011,12,48227-1012
904258,11/10/11,11/28/11,VOID,318,CC TURN-OFF NON-PAYMENT,5801686300,CITY RESIDENTIAL,96XX,ARCHDALE ST,2011,11,48227-1006
904085,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801678300,CITY RESIDENTIAL,99XX,ARCHDALE ST,2011,12,48227-1007
904072,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801672300,CITY RESIDENTIAL,99XX,ARCHDALE ST,2011,12,48227-1008
904098,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801670300,CITY RESIDENTIAL,99XX,ARCHDALE ST,2011,12,48227-1007
903751,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801664300,CITY RESIDENTIAL,10XX,ARCHDALE ST,2011,12,48227-1008
903826,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801625300,CITY RESIDENTIAL,95XX,LONGACRE ST,2011,12,48227-1064
903783,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801612300,CITY RESIDENTIAL,95XX,LONGACRE ST,2011,12,48227-1009
904181,11/10/11,12/22/11,VOID,318,CC TURN-OFF NON-PAYMENT,5801589300,CITY RESIDENTIAL,99XX,LONGACRE ST,2011,12,48227-1050
904174,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801550301,CITY RESIDENTIAL,11XX,MARK TWAIN ST,2011,12,48227-3052
903814,11/10/11,11/28/11,VOID,318,CC TURN-OFF NON-PAYMENT,5801524302,CITY RESIDENTIAL,99XX,MANSFIELD ST,2011,11,48227-1604
904209,11/10/11,12/16/11,VOID,318,CC TURN-OFF NON-PAYMENT,5801478301,CITY RESIDENTIAL,96XX,ASBURY PARK,2011,12,48227-1026
904089,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801440304,CITY RESIDENTIAL,99XX,SCHAEFER HWY,2011,12,48227-3464
903766,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801435302,CITY RESIDENTIAL,95XX,WINTHROP ST,2011,11,48227-1619
904146,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801413301,CITY RESIDENTIAL,10XX,WHITCOMB ST,2011,12,48227-2011
903870,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801359301,CITY RESIDENTIAL,99XX,ARCHDALE ST,2011,12,48227-1007
903865,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801355301,CITY RESIDENTIAL,99XX,COYLE ST,2011,11,48227-2411
903845,11/10/11,11/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801331302,CITY RESIDENTIAL,11XX,PREST ST,2011,11,48227-2043
904253,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801293301,CITY RESIDENTIAL,99XX,ARCHDALE ST,2011,12,48227-1007
903799,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801277302,CITY RESIDENTIAL,99XX,ABINGTON AVE,2011,12,48227-1004
903878,11/10/11,12/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801222302,CITY RESIDENTIAL,10XX,TERRY ST,2011,12,48227-2418
568120,7/26/11,8/22/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,800372300,CITY RESIDENTIAL,17XX,MAINE ST,2011,8,48212-1019
904087,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801170303,CITY RESIDENTIAL,11XX,WHITCOMB ST,2011,12,48227-2013
904238,11/10/11,12/5/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801142306,CITY RESIDENTIAL,11XX,WHITCOMB ST,2011,12,48227-2013
904034,11/10/11,12/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801122303,CITY RESIDENTIAL,95XX,MANSFIELD ST,2011,12,48227-1602
904142,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801081303,CITY RESIDENTIAL,11XX,METTETAL ST,2011,12,48227-1645
904130,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801064302,CITY RESIDENTIAL,99XX,CARLIN ST,2011,12,48227-3008
904134,11/10/11,12/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801028302,CITY RESIDENTIAL,99XX,ABINGTON AVE,2011,12,48227-1003
904242,11/10/11,12/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801026301,CITY RESIDENTIAL,10XX,FORRER ST,2011,12,48227-1625
904071,11/10/11,12/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5801003303,CITY RESIDENTIAL,95XX,CARLIN ST,2011,12,48227-3005
568177,7/26/11,8/22/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,800385300,CITY RESIDENTIAL,17XX,MAINE ST,2011,8,48212-1018
