WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
334300,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504393302,CITY RESIDENTIAL,60XX,ROSEMONT AVE,2017,6,48228-3873
221845,4/11/17,4/25/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300566300,CITY RESIDENTIAL,51XX,VERMONT ST,2017,4,48208-2045
628316,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504388300,CITY RESIDENTIAL,60XX,ROSEMONT AVE,2017,10,48228-3873
354678,6/8/17,6/16/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504387301,CITY RESIDENTIAL,60XX,ROSEMONT AVE,2017,6,48228-3874
276460,5/5/17,5/10/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504377300,CITY RESIDENTIAL,61XX,ROSEMONT AVE,2017,5,48228-3873
628315,10/12/17,10/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504375301,CITY RESIDENTIAL,61XX,ROSEMONT AVE,2017,10,48228-3874
276459,5/5/17,5/12/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504375300,CITY RESIDENTIAL,61XX,ROSEMONT AVE,2017,5,48228-3874
276458,5/5/17,5/12/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504372300,CITY RESIDENTIAL,61XX,ROSEMONT AVE,2017,5,48228-3874
531656,9/8/17,9/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504371302,CITY RESIDENTIAL,63XX,FAUST AVE,2017,9,48228-3839
531655,9/8/17,9/11/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504364300,CITY RESIDENTIAL,63XX,FAUST AVE,2017,9,48228-3839
628314,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504357301,CITY RESIDENTIAL,63XX,FAUST AVE,2017,10,48228-3839
221846,4/11/17,4/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300616300,CITY RESIDENTIAL,19XX,PUTNAM ST,2017,4,48208-2023
531654,9/8/17,9/9/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504355300,CITY RESIDENTIAL,63XX,FAUST AVE,2017,9,48228-3840
531653,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504349301,CITY RESIDENTIAL,64XX,FAUST AVE,2017,9,48228-3839
276454,5/5/17,5/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504349300,CITY RESIDENTIAL,64XX,FAUST AVE,2017,5,48228-3839
628312,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504332300,CITY RESIDENTIAL,64XX,FAUST AVE,2017,10,48228-3840
531652,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504331300,CITY RESIDENTIAL,64XX,FAUST AVE,2017,9,48228-3839
221847,4/11/17,4/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300636300,CITY RESIDENTIAL,52XX,COMMONWEALTH ST,2017,4,48208-1725
628310,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504317300,CITY RESIDENTIAL,65XX,FAUST AVE,2017,10,48228-3839
421557,7/11/17,7/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504300300,CITY RESIDENTIAL,67XX,FAUST AVE,2017,7,48228-3433
334296,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504291304,CITY RESIDENTIAL,67XX,FAUST AVE,2017,6,48228-3432
223143,4/12/17,4/25/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,1300649300,CITY COMMERCIAL,52XX,TRUMBULL ST,2017,4,48208-1732
531651,9/8/17,9/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504281302,CITY RESIDENTIAL,68XX,FAUST AVE,2017,9,48228-3433
334294,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504254300,CITY RESIDENTIAL,67XX,PENROD ST,2017,6,48228-3437
531650,9/8/17,9/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504239304,CITY RESIDENTIAL,68XX,PENROD ST,2017,9,48228-3436
628309,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504221300,CITY RESIDENTIAL,68XX,PENROD ST,2017,10,48228-3437
585622,9/29/17,10/4/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300672300,CITY RESIDENTIAL,17XX,PUTNAM ST,2017,10,48208-2021
531649,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504204301,CITY RESIDENTIAL,56XX,GREENVIEW AVE,2017,9,48228-3861
334292,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504190300,CITY RESIDENTIAL,57XX,GREENVIEW AVE,2017,6,48228-3860
628308,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504187300,CITY RESIDENTIAL,57XX,GREENVIEW AVE,2017,10,48228-3860
531648,9/8/17,9/11/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504186300,CITY RESIDENTIAL,57XX,GREENVIEW AVE,2017,9,48228-3860
531646,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504170300,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,9,48228-3862
352197,6/8/17,6/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300737301,CITY RESIDENTIAL,50XX,AVERY ST,2017,6,48208-2068
531645,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504169301,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,9,48228-3862
585623,9/29/17,10/4/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300744300,CITY RESIDENTIAL,48XX,TRUMBULL ST,2017,10,48208-2234
221850,4/11/17,4/25/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300758300,CITY RESIDENTIAL,15XX,W FOREST AVE,2017,4,48208-2230
531644,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504167303,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,9,48228-3862
334289,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504166302,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,6,48228-3863
531643,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504165300,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,9,48228-3862
531642,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504163300,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,9,48228-3862
673973,11/1/17,11/3/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504161300,CITY RESIDENTIAL,60XX,GREENVIEW AVE,2017,11,48228-3862
628307,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504144301,CITY RESIDENTIAL,62XX,GREENVIEW AVE,2017,10,48228-3865
628306,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504124305,CITY RESIDENTIAL,62XX,GREENVIEW AVE,2017,10,48228-3865
628305,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504113301,CITY RESIDENTIAL,56XX,FAUST AVE,2017,10,48228-3852
628303,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504112301,CITY RESIDENTIAL,56XX,FAUST AVE,2017,10,48228-3852
334288,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504112300,CITY RESIDENTIAL,56XX,FAUST AVE,2017,6,48228-3852
123363,2/6/17,2/7/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300790300,CITY RESIDENTIAL,47XX,AVERY ST,2017,2,48208-2206
531641,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504104304,CITY RESIDENTIAL,60XX,FAUST AVE,2017,9,48228-3854
531640,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504103300,CITY RESIDENTIAL,60XX,FAUST AVE,2017,9,48228-3853
276443,5/5/17,5/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504090303,CITY RESIDENTIAL,61XX,FAUST AVE,2017,5,48228-3853
221851,4/11/17,4/25/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300826300,CITY RESIDENTIAL,47XX,COMMONWEALTH ST,2017,4,48208-2225
276442,5/5/17,5/11/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504074300,CITY RESIDENTIAL,62XX,FAUST AVE,2017,5,48228-3856
628302,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504069300,CITY RESIDENTIAL,62XX,FAUST AVE,2017,10,48228-3855
334287,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504065303,CITY RESIDENTIAL,62XX,FAUST AVE,2017,6,48228-3855
531639,9/8/17,9/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504061300,CITY RESIDENTIAL,62XX,FAUST AVE,2017,9,48228-3856
531638,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504056300,CITY RESIDENTIAL,62XX,FAUST AVE,2017,9,48228-3855
531637,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504054301,CITY RESIDENTIAL,62XX,FAUST AVE,2017,9,48228-3855
276438,5/5/17,5/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504050302,CITY RESIDENTIAL,67XX,BRACE ST,2017,5,48228-3420
334285,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504043300,CITY RESIDENTIAL,67XX,BRACE ST,2017,6,48228-3421
531636,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504041301,CITY RESIDENTIAL,67XX,BRACE ST,2017,9,48228-3421
355704,6/8/17,6/9/17,VOID,324,CC NON-RESIDENTIAL SHUT,1300843300,CITY COMMERCIAL,47XX,TRUMBULL ST,2017,6,48208-2976
221853,4/11/17,4/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300859300,CITY RESIDENTIAL,45XX,AVERY ST,2017,4,48208-2221
421553,7/11/17,7/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504026300,CITY RESIDENTIAL,68XX,BRACE ST,2017,7,48228-3421
334284,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504025300,CITY RESIDENTIAL,68XX,BRACE ST,2017,6,48228-3420
628300,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504024301,CITY RESIDENTIAL,68XX,BRACE ST,2017,10,48228-3421
628298,10/12/17,10/12/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504023300,CITY RESIDENTIAL,68XX,BRACE ST,2017,10,48228-3420
531634,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504022301,CITY RESIDENTIAL,68XX,BRACE ST,2017,9,48228-3421
531633,9/8/17,9/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,5504015300,CITY RESIDENTIAL,68XX,BRACE ST,2017,9,48228-3421
628297,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504002300,CITY RESIDENTIAL,63XX,GREENVIEW AVE,2017,10,48228-3866
628296,10/12/17,10/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503997300,CITY RESIDENTIAL,63XX,GREENVIEW AVE,2017,10,48228-3867
419239,7/11/17,7/18/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300873300,CITY RESIDENTIAL,44XX,AVERY ST,2017,7,48208-2744
334282,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503994300,CITY RESIDENTIAL,63XX,GREENVIEW AVE,2017,6,48228-3866
276433,5/5/17,5/15/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503989301,CITY RESIDENTIAL,63XX,GREENVIEW AVE,2017,5,48228-3867
628293,10/12/17,10/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503978300,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,10,48228-3866
628292,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503974300,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,10,48228-3866
276432,5/5/17,5/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503971301,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,5,48228-3867
334281,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503970300,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,6,48228-3866
352200,6/8/17,6/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300877300,CITY RESIDENTIAL,43XX,AVERY ST,2017,6,48208-2742
334280,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503967300,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,6,48228-3867
531631,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503964301,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,9,48228-3867
276429,5/5/17,5/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503962300,CITY RESIDENTIAL,64XX,GREENVIEW AVE,2017,5,48228-3867
531630,9/8/17,9/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503956301,CITY RESIDENTIAL,65XX,GREENVIEW AVE,2017,9,48228-3867
334277,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503956300,CITY RESIDENTIAL,65XX,GREENVIEW AVE,2017,6,48228-3867
276428,5/5/17,5/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503955300,CITY RESIDENTIAL,65XX,GREENVIEW AVE,2017,5,48228-3867
531629,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503945304,CITY RESIDENTIAL,67XX,GREENVIEW AVE,2017,9,48228-3435
334276,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503936300,CITY RESIDENTIAL,67XX,GREENVIEW AVE,2017,6,48228-3435
276427,5/5/17,5/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503932300,CITY RESIDENTIAL,67XX,GREENVIEW AVE,2017,5,48228-3435
276426,5/5/17,5/15/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503929302,CITY RESIDENTIAL,67XX,GREENVIEW AVE,2017,5,48228-3435
221854,4/11/17,4/25/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300901301,CITY RESIDENTIAL,45XX,COMMONWEALTH ST,2017,4,48208-2223
628291,10/12/17,10/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503927300,CITY RESIDENTIAL,67XX,GREENVIEW AVE,2017,10,48228-3435
531628,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503917301,CITY RESIDENTIAL,68XX,GREENVIEW AVE,2017,9,48228-3435
421550,7/11/17,7/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503916300,CITY RESIDENTIAL,68XX,GREENVIEW AVE,2017,7,48228-3434
276424,5/5/17,5/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503913300,CITY RESIDENTIAL,68XX,GREENVIEW AVE,2017,5,48228-3435
223144,4/12/17,4/25/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,1300922300,CITY COMMERCIAL,45XX,TRUMBULL ST,2017,4,48208-2975
334275,6/1/17,6/4/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503904301,CITY RESIDENTIAL,68XX,GREENVIEW AVE,2017,6,48228-3434
628289,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503895301,CITY RESIDENTIAL,69XX,GREENVIEW AVE,2017,10,48228-3434
277872,5/5/17,5/15/17,VOID,324,CC NON-RESIDENTIAL SHUT,5503891300,CITY COMMERCIAL,18XX,FORD RD,2017,5,48228-3859
632966,10/13/17,10/30/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503880300,CITY RESIDENTIAL,56XX,BRACE ST,2017,10,48228-3848
419240,7/11/17,7/18/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1300944300,CITY RESIDENTIAL,41XX,AVERY ST,2017,7,48208-2709
531627,9/8/17,9/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503873301,CITY RESIDENTIAL,56XX,BRACE ST,2017,9,48228-3848
421549,7/11/17,7/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503865300,CITY RESIDENTIAL,57XX,BRACE ST,2017,7,48228-3847
334272,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503859301,CITY RESIDENTIAL,57XX,BRACE ST,2017,6,48228-3847
276418,5/5/17,5/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503858301,CITY RESIDENTIAL,57XX,BRACE ST,2017,5,48228-3848
531625,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503851300,CITY RESIDENTIAL,58XX,BRACE ST,2017,9,48228-3848
334270,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503845300,CITY RESIDENTIAL,58XX,BRACE ST,2017,6,48228-3847
334269,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503844300,CITY RESIDENTIAL,60XX,BRACE ST,2017,6,48228-3850
531624,9/8/17,9/11/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503843300,CITY RESIDENTIAL,60XX,BRACE ST,2017,9,48228-3850
352201,6/8/17,6/9/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300984300,CITY RESIDENTIAL,42XX,COMMONWEALTH ST,2017,6,48208-2911
421548,7/11/17,7/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503821300,CITY RESIDENTIAL,61XX,BRACE ST,2017,7,48228-3849
334268,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503809300,CITY RESIDENTIAL,62XX,BRACE ST,2017,6,48228-3851
352202,6/8/17,6/9/17,VOID,318,CC TURN-OFF NON-PAYMENT,1300999300,CITY RESIDENTIAL,41XX,COMMONWEALTH ST,2017,6,48208-2908
276415,5/5/17,5/12/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503802300,CITY RESIDENTIAL,63XX,BRACE ST,2017,5,48228-3827
628286,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503794303,CITY RESIDENTIAL,63XX,BRACE ST,2017,10,48228-3826
334266,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503793300,CITY RESIDENTIAL,63XX,BRACE ST,2017,6,48228-3827
632965,10/13/17,10/30/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503786303,CITY RESIDENTIAL,63XX,BRACE ST,2017,10,48228-3827
221856,4/11/17,4/21/17,VOID,318,CC TURN-OFF NON-PAYMENT,1301036300,CITY RESIDENTIAL,42XX,TRUMBULL ST,2017,4,48208-2973
421547,7/11/17,7/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503786302,CITY RESIDENTIAL,63XX,BRACE ST,2017,7,48228-3827
531623,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503773303,CITY RESIDENTIAL,64XX,BRACE ST,2017,9,48228-3827
421546,7/11/17,7/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503768304,CITY RESIDENTIAL,64XX,BRACE ST,2017,7,48228-3827
352203,6/8/17,6/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1301057300,CITY RESIDENTIAL,39XX,TRUMBULL ST,2017,6,48208-2941
276412,5/5/17,5/15/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503760300,CITY RESIDENTIAL,64XX,BRACE ST,2017,5,48228-3827
421545,7/11/17,7/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503756300,CITY RESIDENTIAL,65XX,BRACE ST,2017,7,48228-3826
531621,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503747301,CITY RESIDENTIAL,65XX,BRACE ST,2017,9,48228-3827
531620,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503746301,CITY RESIDENTIAL,65XX,BRACE ST,2017,9,48228-3826
628285,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503739301,CITY RESIDENTIAL,56XX,STAHELIN AVE,2017,10,48228-3829
531619,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503738300,CITY RESIDENTIAL,56XX,STAHELIN AVE,2017,9,48228-3828
421542,7/11/17,7/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503736300,CITY RESIDENTIAL,56XX,STAHELIN AVE,2017,7,48228-3828
334262,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503730300,CITY RESIDENTIAL,56XX,STAHELIN AVE,2017,6,48228-3828
531618,9/8/17,9/12/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503725304,CITY RESIDENTIAL,57XX,STAHELIN AVE,2017,9,48228-3828
531617,9/8/17,9/12/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503718300,CITY RESIDENTIAL,57XX,STAHELIN AVE,2017,9,48228-3829
628284,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503710300,CITY RESIDENTIAL,57XX,STAHELIN AVE,2017,10,48228-3829
334260,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503704300,CITY RESIDENTIAL,57XX,STAHELIN AVE,2017,6,48228-3829
628283,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503698300,CITY RESIDENTIAL,58XX,STAHELIN AVE,2017,10,48228-3828
628282,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503690301,CITY RESIDENTIAL,60XX,STAHELIN AVE,2017,10,48228-3830
566399,9/21/17,9/21/17,VOID,324,CC NON-RESIDENTIAL SHUT,1301164300,CITY COMMERCIAL,31XX,WOODWARD AVE,2017,9,48201-2723
531614,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503680300,CITY RESIDENTIAL,61XX,STAHELIN AVE,2017,9,48228-3831
531613,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503666301,CITY RESIDENTIAL,61XX,STAHELIN AVE,2017,9,48228-3830
334258,6/1/17,6/7/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503654301,CITY RESIDENTIAL,63XX,STAHELIN AVE,2017,6,48228-3834
276406,5/5/17,5/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503644300,CITY RESIDENTIAL,63XX,STAHELIN AVE,2017,5,48228-3833
531611,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503638300,CITY RESIDENTIAL,63XX,STAHELIN AVE,2017,9,48228-3834
276404,5/5/17,5/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503633301,CITY RESIDENTIAL,64XX,STAHELIN AVE,2017,5,48228-3833
531610,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503625300,CITY RESIDENTIAL,64XX,STAHELIN AVE,2017,9,48228-3833
531609,9/8/17,9/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503624300,CITY RESIDENTIAL,64XX,STAHELIN AVE,2017,9,48228-3833
628281,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503622301,CITY RESIDENTIAL,64XX,STAHELIN AVE,2017,10,48228-3834
334257,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503611300,CITY RESIDENTIAL,64XX,STAHELIN AVE,2017,6,48228-3833
334256,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503604300,CITY RESIDENTIAL,65XX,STAHELIN AVE,2017,6,48228-3834
334255,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503586300,CITY RESIDENTIAL,67XX,STAHELIN AVE,2017,6,48228-3465
531608,9/8/17,9/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503585300,CITY RESIDENTIAL,67XX,STAHELIN AVE,2017,9,48228-3464
628280,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503577300,CITY RESIDENTIAL,67XX,STAHELIN AVE,2017,10,48228-3464
421540,7/11/17,7/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503575302,CITY RESIDENTIAL,67XX,STAHELIN AVE,2017,7,48228-3464
334254,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503574300,CITY RESIDENTIAL,61XX,ARTESIAN ST,2017,6,48228-3940
531607,9/8/17,9/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503568300,CITY RESIDENTIAL,61XX,ARTESIAN ST,2017,9,48228-3940
334252,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503563300,CITY RESIDENTIAL,61XX,ARTESIAN ST,2017,6,48228-3941
334251,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503554301,CITY RESIDENTIAL,62XX,ARTESIAN ST,2017,6,48228-3930
421539,7/11/17,7/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503535300,CITY RESIDENTIAL,63XX,ARTESIAN ST,2017,7,48228-3933
421538,7/11/17,7/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503532300,CITY RESIDENTIAL,63XX,ARTESIAN ST,2017,7,48228-3932
276396,5/5/17,5/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503530300,CITY RESIDENTIAL,63XX,ARTESIAN ST,2017,5,48228-3932
221859,4/11/17,4/25/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1301236300,CITY RESIDENTIAL,39XX,2ND AVE,2017,4,48201-1714
334250,6/1/17,6/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503528302,CITY RESIDENTIAL,63XX,ARTESIAN ST,2017,6,48228-3932
421537,7/11/17,7/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503527300,CITY RESIDENTIAL,63XX,ARTESIAN ST,2017,7,48228-3933
334249,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,5503520303,CITY RESIDENTIAL,63XX,ARTESIAN ST,2017,6,48228-3933
628279,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503509302,CITY RESIDENTIAL,64XX,ARTESIAN ST,2017,10,48228-3932
531606,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503509300,CITY RESIDENTIAL,64XX,ARTESIAN ST,2017,9,48228-3932
221860,4/11/17,4/25/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1301262300,CITY RESIDENTIAL,95XX,W WILLIS ST,2017,4,48201-1632
531605,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503504300,CITY RESIDENTIAL,64XX,ARTESIAN ST,2017,9,48228-3933
531603,9/8/17,9/15/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503495300,CITY RESIDENTIAL,64XX,ARTESIAN ST,2017,9,48228-3932
