WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
331593,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601639300,CITY RESIDENTIAL,74XX,RUTLAND ST,2010,5,48228-3545
331592,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601633300,CITY RESIDENTIAL,74XX,RUTLAND ST,2010,5,48228-3545
816563,10/26/10,10/28/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701063300,CITY RESIDENTIAL,10XX,TROWBRIDGE ST,2010,10,48202-1338
368663,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601629300,CITY RESIDENTIAL,75XX,RUTLAND ST,2010,6,48228-3544
331591,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601616300,CITY RESIDENTIAL,77XX,RUTLAND ST,2010,5,48228-3546
331590,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601608301,CITY RESIDENTIAL,77XX,RUTLAND ST,2010,5,48228-3546
368662,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601604302,CITY RESIDENTIAL,78XX,RUTLAND ST,2010,6,48228-3547
331589,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601601300,CITY RESIDENTIAL,78XX,RUTLAND ST,2010,5,48228-3547
368661,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601593300,CITY RESIDENTIAL,74XX,CLAYBURN ST,2010,6,48228-3534
331588,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601591300,CITY RESIDENTIAL,74XX,CLAYBURN ST,2010,5,48228-3534
331587,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601587301,CITY RESIDENTIAL,74XX,CLAYBURN ST,2010,5,48228-3533
1959,1/6/10,1/7/10,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5601569300,CITY RESIDENTIAL,75XX,CLAYBURN ST,2010,1,48228-3534
193300,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601566300,CITY RESIDENTIAL,75XX,CLAYBURN ST,2010,4,48228-3533
193299,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601564301,CITY RESIDENTIAL,75XX,CLAYBURN ST,2010,4,48228-3533
193298,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601552300,CITY RESIDENTIAL,77XX,CLAYBURN ST,2010,4,48228-3536
368659,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601542300,CITY RESIDENTIAL,77XX,CLAYBURN ST,2010,6,48228-3536
331586,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601534300,CITY RESIDENTIAL,78XX,CLAYBURN ST,2010,5,48228-3535
368657,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601532302,CITY RESIDENTIAL,78XX,CLAYBURN ST,2010,6,48228-3536
331585,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601531300,CITY RESIDENTIAL,78XX,CLAYBURN ST,2010,5,48228-3536
193297,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601510300,CITY RESIDENTIAL,63XX,LONGACRE ST,2010,4,48228-3806
193296,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601489300,CITY RESIDENTIAL,64XX,LONGACRE ST,2010,4,48228-3805
331584,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601487300,CITY RESIDENTIAL,64XX,LONGACRE ST,2010,5,48228-3805
193295,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601483300,CITY RESIDENTIAL,64XX,LONGACRE ST,2010,4,48228-3805
193294,3/22/10,4/6/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601476300,CITY RESIDENTIAL,63XX,RUTLAND ST,2010,4,48228-3809
331583,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601461300,CITY RESIDENTIAL,64XX,RUTLAND ST,2010,5,48228-3810
368655,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601460300,CITY RESIDENTIAL,64XX,RUTLAND ST,2010,6,48228-3809
193291,3/22/10,4/6/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601444300,CITY RESIDENTIAL,64XX,RUTLAND ST,2010,4,48228-3810
368654,5/20/10,6/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601442300,CITY RESIDENTIAL,64XX,RUTLAND ST,2010,6,48228-3810
368653,5/20/10,6/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601441300,CITY RESIDENTIAL,64XX,RUTLAND ST,2010,6,48228-3809
368652,5/20/10,6/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601428300,CITY RESIDENTIAL,67XX,RUTLAND ST,2010,6,48228-3812
368650,5/20/10,6/9/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601417300,CITY RESIDENTIAL,67XX,RUTLAND ST,2010,6,48228-3812
193288,3/22/10,3/30/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601406300,CITY RESIDENTIAL,67XX,RUTLAND ST,2010,3,48228-3811
331582,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601401300,CITY RESIDENTIAL,68XX,RUTLAND ST,2010,5,48228-3812
816566,10/26/10,10/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701118300,CITY RESIDENTIAL,28XX,BELMONT ST,2010,10,48202-1315
368649,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601400300,CITY RESIDENTIAL,68XX,RUTLAND ST,2010,6,48228-3811
331581,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601393300,CITY RESIDENTIAL,68XX,RUTLAND ST,2010,5,48228-3812
368648,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601387300,CITY RESIDENTIAL,68XX,RUTLAND ST,2010,6,48228-3812
273436,4/21/10,5/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701128300,CITY RESIDENTIAL,25XX,BELMONT ST,2010,5,48202-1315
368647,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601381300,CITY RESIDENTIAL,68XX,RUTLAND ST,2010,6,48228-3811
193285,3/22/10,3/31/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601374300,CITY RESIDENTIAL,69XX,RUTLAND ST,2010,3,48228-3811
368646,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601369300,CITY COMMERCIAL,17XX,W WARREN AVE,2010,6,48228-3508
368645,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601351300,CITY RESIDENTIAL,78XX,ARCHDALE ST,2010,6,48228-3530
193022,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601342300,CITY RESIDENTIAL,65XX,LONGACRE ST,2010,4,48228-3806
193021,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601335300,CITY RESIDENTIAL,67XX,LONGACRE ST,2010,4,48228-3807
193020,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601329300,CITY RESIDENTIAL,67XX,LONGACRE ST,2010,4,48228-3808
331579,5/6/10,5/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601326300,CITY RESIDENTIAL,67XX,LONGACRE ST,2010,5,48228-3807
368643,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601296300,CITY RESIDENTIAL,68XX,LONGACRE ST,2010,6,48228-3807
368642,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601284300,CITY RESIDENTIAL,72XX,LONGACRE ST,2010,6,48228-3538
273437,4/21/10,5/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701158300,CITY RESIDENTIAL,58XX,HARMON ST,2010,5,48202-1332
331578,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601282300,CITY RESIDENTIAL,72XX,LONGACRE ST,2010,5,48228-3538
193018,3/22/10,3/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601277300,CITY RESIDENTIAL,72XX,LONGACRE ST,2010,3,48228-3538
193017,3/22/10,3/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601263300,CITY RESIDENTIAL,75XX,LONGACRE ST,2010,3,48228-3539
368641,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601240300,CITY RESIDENTIAL,77XX,LONGACRE ST,2010,6,48228-3541
193015,3/22/10,3/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601214300,CITY RESIDENTIAL,63XX,ARCHDALE ST,2010,3,48228-3801
193014,3/22/10,3/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601201300,CITY RESIDENTIAL,64XX,ARCHDALE ST,2010,3,48228-3802
66289,1/27/10,1/29/10,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5601199300,CITY RESIDENTIAL,64XX,ARCHDALE ST,2010,1,48228-3802
368640,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601194300,CITY RESIDENTIAL,64XX,ARCHDALE ST,2010,6,48228-3801
368639,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601179300,CITY RESIDENTIAL,65XX,ARCHDALE ST,2010,6,48228-3802
368637,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601168300,CITY RESIDENTIAL,67XX,ARCHDALE ST,2010,6,48228-3570
193013,3/22/10,3/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601160300,CITY RESIDENTIAL,67XX,ARCHDALE ST,2010,3,48228-3571
331576,5/6/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601146300,CITY RESIDENTIAL,67XX,ARCHDALE ST,2010,6,48228-3570
368636,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601144300,CITY RESIDENTIAL,68XX,ARCHDALE ST,2010,6,48228-3570
331575,5/6/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601112300,CITY RESIDENTIAL,69XX,ARCHDALE ST,2010,6,48228-3570
331574,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601104300,CITY RESIDENTIAL,74XX,ARCHDALE ST,2010,5,48228-3529
261000,4/16/10,4/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701187300,CITY RESIDENTIAL,29XX,HARMON ST,2010,4,48202-1329
331572,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601093300,CITY RESIDENTIAL,75XX,ARCHDALE ST,2010,5,48228-3529
368635,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601089300,CITY RESIDENTIAL,75XX,ARCHDALE ST,2010,6,48228-3529
193010,3/22/10,3/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601087300,CITY RESIDENTIAL,77XX,ARCHDALE ST,2010,3,48228-3530
193009,3/22/10,3/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601086300,CITY RESIDENTIAL,77XX,ARCHDALE ST,2010,3,48228-3530
193008,3/22/10,3/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601084300,CITY RESIDENTIAL,77XX,ARCHDALE ST,2010,3,48228-3530
368634,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601077300,CITY RESIDENTIAL,77XX,ARCHDALE ST,2010,6,48228-3531
193007,3/22/10,4/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601071300,CITY RESIDENTIAL,64XX,SOUTHFIELD FWY,2010,4,48228-3813
368633,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601055300,CITY RESIDENTIAL,67XX,SOUTHFIELD FWY,2010,6,48228-3572
331571,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601051301,CITY RESIDENTIAL,67XX,SOUTHFIELD FWY,2010,5,48228-3572
331570,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601050300,CITY RESIDENTIAL,67XX,SOUTHFIELD FWY,2010,5,48228-3572
368632,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601047300,CITY RESIDENTIAL,67XX,SOUTHFIELD FWY,2010,6,48228-3572
193006,3/22/10,4/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601029300,CITY COMMERCIAL,78XX,SOUTHFIELD FWY,2010,4,48228-3580
368631,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601026300,CITY COMMERCIAL,78XX,SOUTHFIELD FWY,2010,6,48228-3580
193005,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5601018302,CITY RESIDENTIAL,80XX,SUSSEX ST,2010,4,48228-2246
193004,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600995302,CITY RESIDENTIAL,77XX,ABINGTON AVE,2010,4,48228-3516
193003,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600993301,CITY RESIDENTIAL,16XX,TIREMAN ST,2010,4,48228-3628
193001,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600982301,CITY RESIDENTIAL,68XX,WOODMONT AVE,2010,4,48228-3711
193000,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600967303,CITY RESIDENTIAL,74XX,CLAYBURN ST,2010,4,48228-3533
368630,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600963301,CITY RESIDENTIAL,82XX,TERRY ST,2010,6,48228-2462
192999,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600951300,CITY RESIDENTIAL,84XX,METTETAL ST,2010,4,48228-1953
1899,1/6/10,1/7/10,COMPLETE,324,CC NON-RESIDENTIAL SHUT,5600949301,CITY RESIDENTIAL,82XX,TERRY ST,2010,1,48228-2462
192998,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600943301,CITY RESIDENTIAL,78XX,RUTLAND ST,2010,4,48228-3547
192997,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600919301,CITY RESIDENTIAL,77XX,METTETAL ST,2010,4,48228-3649
368629,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600915301,CITY RESIDENTIAL,69XX,GRANDMONT AVE,2010,6,48228-3822
368628,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600893303,CITY RESIDENTIAL,82XX,ROBSON ST,2010,6,48228-2457
368627,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600886301,CITY RESIDENTIAL,65XX,MANSFIELD ST,2010,6,48228-3749
331568,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600878302,CITY RESIDENTIAL,82XX,SAINT MARYS ST,2010,5,48228-1958
368626,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600861301,CITY RESIDENTIAL,63XX,MEMORIAL ST,2010,6,48228-3823
192996,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600859301,CITY RESIDENTIAL,75XX,RUTHERFORD ST,2010,4,48228-3677
192995,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600857301,CITY RESIDENTIAL,81XX,LAUDER ST,2010,4,48228-2418
368625,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600845302,CITY RESIDENTIAL,63XX,WINTHROP ST,2010,6,48228-3742
192994,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600840301,CITY RESIDENTIAL,82XX,METTETAL ST,2010,4,48228-1952
192993,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600828302,CITY RESIDENTIAL,74XX,ABINGTON AVE,2010,4,48228-3515
331567,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600822302,CITY RESIDENTIAL,74XX,SAINT MARYS ST,2010,5,48228-3657
273440,4/21/10,5/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701252300,CITY COMMERCIAL,11XX,JOHN R ST,2010,5,48202-1110
368623,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600811301,CITY RESIDENTIAL,16XX,TIREMAN ST,2010,6,48228-3663
192992,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600779301,CITY OF DETROIT,72XX,METTETAL ST,2010,4,48228-3646
192991,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600763303,CITY RESIDENTIAL,82XX,SUSSEX ST,2010,4,48228-2248
368622,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600733301,CITY RESIDENTIAL,81XX,LAUDER ST,2010,6,48228-2417
331566,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600727301,CITY RESIDENTIAL,74XX,FORRER ST,2010,5,48228-3613
192990,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600716301,CITY RESIDENTIAL,81XX,MARLOWE ST,2010,4,48228-2427
331565,5/6/10,5/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600685301,CITY RESIDENTIAL,89XX,LAUDER ST,2010,5,48228-2333
331564,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600683302,CITY COMMERCIAL,15XX,JOY RD,2010,5,48228-2245
368621,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600673301,CITY RESIDENTIAL,75XX,METTETAL ST,2010,5,48228-3647
368620,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600652301,CITY RESIDENTIAL,89XX,LAUDER ST,2010,5,48228-2333
368619,5/20/10,5/20/10,VOID,318,CC TURN-OFF NON-PAYMENT,5600643303,CITY RESIDENTIAL,85XX,SUSSEX ST,2010,5,48228-2250
192989,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600636301,CITY RESIDENTIAL,82XX,ASBURY PARK,2010,4,48228-1938
192988,3/22/10,3/23/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600627301,CITY RESIDENTIAL,77XX,SAINT MARYS ST,2010,3,48228-3659
192987,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600605302,CITY RESIDENTIAL,77XX,LONGACRE ST,2010,4,48228-3540
192986,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600600301,CITY RESIDENTIAL,82XX,MANSFIELD ST,2010,4,48228-1948
331562,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600568302,CITY RESIDENTIAL,72XX,LONGACRE ST,2010,5,48228-3537
331561,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600560301,CITY RESIDENTIAL,64XX,SAINT MARYS ST,2010,5,48228-3759
368618,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600556301,CITY RESIDENTIAL,83XX,ROBSON ST,2010,5,48228-2457
192985,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600499302,CITY RESIDENTIAL,81XX,STRATHMOOR ST,2010,4,48228-2433
192984,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600474301,CITY RESIDENTIAL,78XX,METTETAL ST,2010,4,48228-3649
192983,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600409301,CITY RESIDENTIAL,67XX,GRANDMONT AVE,2010,4,48228-3821
331559,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600406302,CITY RESIDENTIAL,77XX,CLAYBURN ST,2010,5,48228-3536
368616,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600393301,CITY RESIDENTIAL,82XX,ROBSON ST,2010,5,48228-2457
368615,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600374302,CITY RESIDENTIAL,83XX,LAUDER ST,2010,5,48228-2419
192982,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600371302,CITY RESIDENTIAL,81XX,ROBSON ST,2010,4,48228-2455
331558,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600321302,CITY RESIDENTIAL,68XX,SAINT MARYS ST,2010,5,48228-3761
192980,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600283304,CITY RESIDENTIAL,77XX,LONGACRE ST,2010,4,48228-3540
331557,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600268301,CITY RESIDENTIAL,16XX,TIREMAN ST,2010,5,48228-3683
331556,5/6/10,5/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600253305,CITY RESIDENTIAL,75XX,ARCHDALE ST,2010,5,48228-3529
192979,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600207301,CITY RESIDENTIAL,83XX,TERRY ST,2010,4,48228-2462
331553,5/6/10,5/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600192302,CITY RESIDENTIAL,81XX,HUBBELL ST,2010,5,48228-2411
192978,3/22/10,4/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600144303,CITY RESIDENTIAL,74XX,CLAYBURN ST,2010,4,48228-3534
368613,5/20/10,5/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600136301,CITY RESIDENTIAL,80XX,HUBBELL ST,2010,5,48228-2412
368611,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600071301,CITY RESIDENTIAL,67XX,ASBURY PARK,2010,6,48228-3746
192977,3/22/10,3/23/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600036302,CITY RESIDENTIAL,77XX,SAINT MARYS ST,2010,3,48228-3659
192976,3/22/10,3/23/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600023300,CITY RESIDENTIAL,72XX,SAINT MARYS ST,2010,3,48228-3655
192974,3/22/10,4/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600020301,CITY RESIDENTIAL,63XX,MONTROSE ST,2010,4,48228-3721
368609,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5600003300,CITY RESIDENTIAL,76XX,SOUTHFIELD FWY,2010,5,48228-3550
239811,4/8/10,4/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504733300,CITY RESIDENTIAL,63XX,ASHTON AVE,2010,4,48228-3837
239810,4/8/10,4/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504731300,CITY RESIDENTIAL,63XX,ASHTON AVE,2010,4,48228-3837
239809,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504646300,CITY RESIDENTIAL,62XX,ROSEMONT AVE,2010,4,48228-3876
239808,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504410300,CITY RESIDENTIAL,65XX,PENROD ST,2010,4,48228-3841
239807,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504390300,CITY RESIDENTIAL,60XX,ROSEMONT AVE,2010,4,48228-3874
239806,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504380300,CITY RESIDENTIAL,61XX,ROSEMONT AVE,2010,4,48228-3874
239805,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504113301,CITY RESIDENTIAL,56XX,FAUST AVE,2010,4,48228-3852
273442,4/21/10,5/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,701350300,CITY RESIDENTIAL,59XX,ENGLEWOOD ST,2010,5,48202-1109
239804,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504073300,CITY RESIDENTIAL,62XX,FAUST AVE,2010,4,48228-3855
239803,4/8/10,4/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5504036300,CITY RESIDENTIAL,67XX,BRACE ST,2010,4,48228-3421
239802,4/8/10,4/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503732301,CITY RESIDENTIAL,56XX,STAHELIN AVE,2010,4,48228-3828
239800,4/8/10,4/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503141300,CITY RESIDENTIAL,68XX,PIEDMONT ST,2010,4,48228-3415
239799,4/8/10,4/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503028300,CITY RESIDENTIAL,60XX,GRANDVILLE AVE,2010,4,48228-3942
239798,4/8/10,4/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5503005300,CITY RESIDENTIAL,62XX,GRANDVILLE AVE,2010,4,48228-3944
239930,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502925300,CITY RESIDENTIAL,61XX,PIEDMONT ST,2010,4,48228-3949
239928,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502891300,CITY RESIDENTIAL,62XX,PIEDMONT ST,2010,4,48228-3950
239927,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502878300,CITY RESIDENTIAL,64XX,WESTWOOD ST,2010,4,48228-3929
239926,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502782300,CITY RESIDENTIAL,67XX,GRANDVILLE AVE,2010,4,48228-3901
239925,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502776300,CITY RESIDENTIAL,67XX,GRANDVILLE AVE,2010,4,48228-3902
239924,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502690300,CITY RESIDENTIAL,60XX,MINOCK ST,2010,4,48228-3916
239923,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502665300,CITY RESIDENTIAL,62XX,MINOCK ST,2010,4,48228-3918
239797,4/8/10,4/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502571300,CITY RESIDENTIAL,63XX,WESTWOOD ST,2010,4,48228-3929
239796,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502540300,CITY RESIDENTIAL,68XX,AUBURN ST,2010,4,48228-3963
239922,4/8/10,4/15/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,5502530300,CITY RESIDENTIAL,68XX,AUBURN ST,2010,4,48228-3964
