WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
806130,9/24/13,12/5/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600775300,CITY RESIDENTIAL,12XX,GREENLAWN ST,2013,12,48204-1175
806129,9/24/13,12/5/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600754300,CITY RESIDENTIAL,12XX,GREENLAWN ST,2013,12,48204-1115
357976,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600740300,CITY RESIDENTIAL,12XX,GREENLAWN ST,2013,4,48238-3145
357903,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600736300,CITY COMMERCIAL,81XX,FULLERTON ST,2013,4,48238-3141
505782,7/16/13,7/26/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1101015300,CITY RESIDENTIAL,20XX,GARDENDALE ST,2013,7,48221-1306
806127,9/24/13,12/5/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600691302,CITY RESIDENTIAL,12XX,ROSELAWN ST,2013,12,48204-1055
357886,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600684302,CITY RESIDENTIAL,13XX,WISCONSIN ST,2013,4,48238-2352
505783,7/16/13,7/26/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1101019300,CITY RESIDENTIAL,20XX,GARDENDALE ST,2013,7,48221-1305
242981,3/21/13,4/11/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600658301,CITY RESIDENTIAL,12XX,GREENLAWN ST,2013,4,48204-1174
357912,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600567303,CITY RESIDENTIAL,12XX,ROSELAWN ST,2013,4,48204-5415
357900,4/18/13,5/1/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600561303,CITY RESIDENTIAL,12XX,KENTUCKY ST,2013,5,48204-1090
806123,9/24/13,12/4/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600537308,CITY RESIDENTIAL,12XX,ROSELAWN ST,2013,12,48204-5416
357919,4/18/13,4/24/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600530301,CITY RESIDENTIAL,14XX,ROSELAWN ST,2013,4,48238-2424
242773,3/21/13,4/11/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600524302,CITY RESIDENTIAL,83XX,INTERVALE ST,2013,4,48238-2431
357944,4/18/13,5/2/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600481301,CITY RESIDENTIAL,12XX,GRIGGS ST,2013,5,48204-1026
242835,3/21/13,4/11/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600460305,CITY RESIDENTIAL,14XX,CHERRYLAWN ST,2013,4,48238-2447
357953,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600442308,CITY RESIDENTIAL,13XX,WISCONSIN ST,2013,4,48238-2356
865121,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600387301,CITY RESIDENTIAL,12XX,GREENLAWN ST,2013,1,48204-1114
505926,7/16/13,7/26/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1101025300,CITY RESIDENTIAL,20XX,GARDENDALE ST,2013,7,48221-1303
357896,4/18/13,4/23/13,VOID,318,CC TURN-OFF NON-PAYMENT,4600385302,CITY RESIDENTIAL,12XX,WISCONSIN ST,2013,4,48204-5427
357967,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600358302,CITY RESIDENTIAL,13XX,CHERRYLAWN ST,2013,4,48238-2428
357963,4/18/13,5/1/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600252301,CITY RESIDENTIAL,13XX,KENTUCKY ST,2013,5,48238-3038
357901,4/18/13,5/2/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600201301,CITY RESIDENTIAL,12XX,ILENE ST,2013,5,48238-3054
357888,4/18/13,4/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600192301,CITY RESIDENTIAL,12XX,CLOVERLAWN ST,2013,4,48238-3135
243488,3/21/13,4/11/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600128302,CITY RESIDENTIAL,13XX,CHERRYLAWN ST,2013,4,48238-2429
358041,4/18/13,5/14/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600114301,CITY RESIDENTIAL,14XX,ROSELAWN ST,2013,5,48238-2422
357979,4/18/13,5/13/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600067301,CITY RESIDENTIAL,13XX,BIRWOOD ST,2013,5,48238-3004
357885,4/18/13,5/14/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600052302,CITY RESIDENTIAL,12XX,WISCONSIN ST,2013,5,48204-1047
357889,4/18/13,5/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4600030300,CITY RESIDENTIAL,14XX,INDIANA ST,2013,5,48238-2337
792761,9/17/13,9/25/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503774300,CITY RESIDENTIAL,37XX,WAVERLY ST,2013,9,48238-3223
851009,10/23/13,11/16/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503759300,CITY RESIDENTIAL,42XX,WAVERLY ST,2013,11,48238-3257
612057,7/30/13,8/6/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4503723300,CITY RESIDENTIAL,43XX,WAVERLY ST,2013,8,48238-3258
864603,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503711302,CITY INDUSTRIAL,27XX,W DAVISON,2013,1,48238-3444
858692,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503689302,CITY COMMERCIAL,33XX,W DAVISON,2013,1,48238-3344
792756,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503442301,CITY RESIDENTIAL,63XX,WEBB ST,2013,9,48204-1251
792755,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503440300,CITY RESIDENTIAL,63XX,WEBB ST,2013,9,48204-1250
792754,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503400300,CITY RESIDENTIAL,71XX,WEBB ST,2013,9,48204-1264
792753,9/17/13,9/19/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503302300,CITY RESIDENTIAL,34XX,OAKMAN BLVD,2013,9,48204-1212
851004,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503226300,CITY RESIDENTIAL,12XX,PRAIRIE ST,2013,10,48204-5312
860209,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503222301,CITY COMMERCIAL,80XX,FULLERTON ST,2013,1,48238-3139
792752,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503188301,CITY RESIDENTIAL,12XX,TULLER ST,2013,9,48238-3149
792751,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503175300,CITY RESIDENTIAL,12XX,TULLER ST,2013,9,48238-3148
792749,9/17/13,9/24/13,VOID,318,CC TURN-OFF NON-PAYMENT,4503102300,CITY RESIDENTIAL,13XX,TURNER ST,2013,9,48238-2542
792748,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4503034300,CITY RESIDENTIAL,29XX,EWALD CIR,2013,9,48238-0000
464546,6/18/13,7/2/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4503019300,CITY RESIDENTIAL,29XX,EWALD CIR,2013,7,48238-0000
792747,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502994303,CITY RESIDENTIAL,31XX,EWALD CIR,2013,9,48238-0000
851001,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502992300,CITY RESIDENTIAL,31XX,EWALD CIR,2013,10,48238-0000
863685,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502976302,CITY RESIDENTIAL,32XX,EWALD CIR,2013,1,48238-0000
850999,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502939300,CITY RESIDENTIAL,33XX,EWALD CIR,2013,10,48238-0000
892368,11/15/13,11/19/13,VOID,324,CC NON-RESIDENTIAL SHUT,4502887300,CITY COMMERCIAL,14XX,MONICA ST,2013,11,48238-2510
242818,3/21/13,4/11/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502882301,CITY RESIDENTIAL,14XX,MONICA ST,2013,4,48238-2510
892367,11/15/13,11/19/13,VOID,324,CC NON-RESIDENTIAL SHUT,4502875300,CITY COMMERCIAL,26XX,EWALD CIR,2013,11,48238-0000
892366,11/15/13,11/19/13,VOID,324,CC NON-RESIDENTIAL SHUT,4502874300,CITY COMMERCIAL,26XX,EWALD CIR,2013,11,48238-0000
892365,11/15/13,11/18/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4502869300,CITY COMMERCIAL,27XX,EWALD CIR,2013,11,48238-2571
859545,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502839302,CITY RESIDENTIAL,29XX,OAKMAN BLVD,2013,1,48238-2588
859054,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502808301,CITY RESIDENTIAL,31XX,OAKMAN BLVD,2013,1,48238-3123
858935,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502779300,CITY RESIDENTIAL,33XX,OAKMAN BLVD,2013,1,48238-3101
792741,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502746300,CITY RESIDENTIAL,12XX,MONICA ST,2013,9,48204-1227
792740,9/17/13,10/15/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502742300,CITY RESIDENTIAL,12XX,MONICA ST,2013,10,48204-5303
792739,9/17/13,9/19/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502608300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,9,48204-1233
792738,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502555300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,9,48204-1235
792737,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502551300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,9,48204-1234
673001,8/14/13,8/15/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4502546300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,8,48204-1234
792736,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502543300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,9,48204-1235
850995,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502512300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,10,48238-3125
850994,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502509300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,10,48238-3126
792734,9/17/13,12/30/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502507301,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,12,48238-3126
850992,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502497300,CITY RESIDENTIAL,12XX,SANTA ROSA DR,2013,10,48238-3126
864958,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502477301,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,1,48238-3112
792733,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502473300,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,9,48238-3113
792732,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502472300,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,9,48238-3112
792731,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502471300,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,9,48238-3113
858569,10/12/12,1/4/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502470303,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,1,48238-3112
808506,9/25/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502455300,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,9,48238-3117
641453,8/1/13,8/1/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4502427303,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,8,48238-2536
792729,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502422300,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,9,48238-2535
792728,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502410301,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,9,48238-2536
860080,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502392301,CITY RESIDENTIAL,14XX,STOEPEL ST,2013,1,48238-2513
998803,1/7/13,2/8/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502339300,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,2,48238-2533
851145,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502336300,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,10,48238-2533
998802,1/7/13,2/2/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502334300,CITY RESIDENTIAL,13XX,SANTA ROSA DR,2013,2,48238-2533
998800,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502319300,CITY RESIDENTIAL,26XX,OAKMAN BLVD,2013,1,48238-0000
998798,1/7/13,2/8/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502301300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,2,48204-1240
998797,1/7/13,2/8/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502290300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,2,48204-5330
998796,1/7/13,3/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502288300,CITY OF DETROIT,12XX,STOEPEL ST,2013,3,48204-5327
792726,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502285300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,9,48204-5327
808514,9/25/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502268300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,9,48204-5330
505928,7/16/13,7/25/13,VOID,318,CC TURN-OFF NON-PAYMENT,1101087300,CITY RESIDENTIAL,20XX,WARRINGTON DR,2013,7,48221-1357
792724,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502253300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,9,48204-1243
792723,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502242300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,9,48204-1243
998795,1/7/13,3/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502235300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,3,48204-5329
792722,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502233300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,9,48204-5329
998794,1/7/13,2/8/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502208300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,2,48238-3115
998792,1/7/13,2/8/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502199300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,2,48238-3115
998791,1/7/13,2/8/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502191300,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,2,48238-3115
859051,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502185301,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,1,48238-3115
859895,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502181301,CITY RESIDENTIAL,12XX,STOEPEL ST,2013,1,48238-3115
860347,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4502178301,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,1,48238-3116
792721,9/17/13,12/30/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502178300,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,12,48238-3116
792720,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502172300,CITY RESIDENTIAL,13XX,STOEPEL ST,2013,9,48238-3117
998789,1/7/13,1/22/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502134300,CITY COMMERCIAL,11XX,LIVERNOIS AVE,2013,1,48204-1327
998788,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502120300,CITY RESIDENTIAL,63XX,STEARNS ST,2013,1,48204-0000
998787,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502112300,CITY RESIDENTIAL,63XX,TUXEDO ST,2013,1,48204-1237
792718,9/17/13,9/25/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502093300,CITY RESIDENTIAL,64XX,TUXEDO ST,2013,9,48204-5332
998786,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502087300,CITY RESIDENTIAL,71XX,TUXEDO ST,2013,1,48204-1239
998784,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502070300,CITY RESIDENTIAL,71XX,TUXEDO ST,2013,1,48204-1238
998783,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502058300,CITY RESIDENTIAL,72XX,TUXEDO ST,2013,1,48204-5334
998782,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502050300,CITY RESIDENTIAL,70XX,ELMHURST ST,2013,1,48204-1220
920482,12/4/13,12/10/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4502038300,CITY COMMERCIAL,71XX,ELMHURST ST,2013,12,48204-1217
998781,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502037300,CITY RESIDENTIAL,71XX,ELMHURST ST,2013,1,48204-1222
998779,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502034300,CITY RESIDENTIAL,10XX,DALRYMPLE ST,2013,1,48204-1728
505784,7/16/13,7/26/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1101115300,CITY RESIDENTIAL,20XX,CANTERBURY RD,2013,7,48221-1301
998778,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502023300,CITY RESIDENTIAL,11XX,DALRYMPLE ST,2013,1,48204-1772
998777,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502012300,CITY RESIDENTIAL,11XX,DALRYMPLE ST,2013,1,48204-4502
998776,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4502005300,CITY RESIDENTIAL,98XX,BELLETERRE ST,2013,1,48204-1755
892364,11/15/13,11/21/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4502003300,CITY COMMERCIAL,98XX,BELLETERRE ST,2013,11,48204-1757
998775,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501976300,CITY RESIDENTIAL,11XX,BELLETERRE ST,2013,1,48204-1336
243218,3/21/13,4/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501872302,CITY RESIDENTIAL,97XX,NARDIN ST,2013,4,48204-1756
998773,1/7/13,1/23/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501866301,CITY RESIDENTIAL,97XX,NARDIN ST,2013,1,48204-1756
998771,1/7/13,1/23/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501856300,CITY RESIDENTIAL,99XX,NARDIN ST,2013,1,48204-1439
998770,1/7/13,1/8/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501845300,CITY RESIDENTIAL,10XX,NARDIN ST,2013,1,48204-1402
863045,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501818301,CITY RESIDENTIAL,11XX,NARDIN ST,2013,1,48204-1471
998766,1/7/13,1/22/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501810300,CITY RESIDENTIAL,11XX,NARDIN ST,2013,1,48204-1410
859359,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501778301,CITY COMMERCIAL,12XX,LIVERNOIS AVE,2013,1,48204-1310
998764,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501763300,CITY COMMERCIAL,12XX,LIVERNOIS AVE,2013,1,48238-3106
998763,1/7/13,1/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501729300,CITY COMMERCIAL,13XX,LIVERNOIS AVE,2013,1,48238-2550
862723,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501726301,CITY RESIDENTIAL,40XX,PASADENA ST,2013,1,48238-2632
243345,3/21/13,4/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501714301,CITY RESIDENTIAL,40XX,PASADENA ST,2013,4,48238-2632
505785,7/16/13,12/5/13,VOID,318,CC TURN-OFF NON-PAYMENT,1101123300,CITY RESIDENTIAL,20XX,CANTERBURY RD,2013,12,48221-1365
860083,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501712301,CITY RESIDENTIAL,40XX,PASADENA ST,2013,1,48238-2632
998760,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501709300,CITY RESIDENTIAL,40XX,PASADENA ST,2013,1,48238-2632
998759,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501705300,CITY RESIDENTIAL,40XX,PASADENA ST,2013,1,48238-2632
242821,3/21/13,4/17/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501681301,CITY RESIDENTIAL,42XX,PASADENA ST,2013,4,48238-2656
998756,1/7/13,2/12/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501650300,CITY RESIDENTIAL,40XX,DORIS ST,2013,2,48238-2647
792711,9/17/13,9/24/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501586300,CITY RESIDENTIAL,22XX,OAKMAN BLVD,2013,9,48238-2611
792710,9/17/13,12/5/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501550300,CITY RESIDENTIAL,24XX,OAKMAN BLVD,2013,12,48238-2615
860227,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501523301,CITY RESIDENTIAL,38XX,PASADENA ST,2013,1,48238-2630
850986,10/23/13,10/24/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501521300,CITY RESIDENTIAL,38XX,PASADENA ST,2013,10,48238-2630
998754,1/7/13,1/22/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501511300,CITY RESIDENTIAL,20XX,EWALD CIR,2013,1,48238-0000
862835,10/30/13,11/5/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1101135300,CITY RESIDENTIAL,20XX,SHREWSBURY RD,2013,11,48221-1361
861534,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501509301,CITY RESIDENTIAL,20XX,EWALD CIR,2013,1,48238-0000
863556,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501505301,CITY RESIDENTIAL,20XX,EWALD CIR,2013,1,48238-0000
505786,7/16/13,7/26/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1101138300,CITY RESIDENTIAL,20XX,SHREWSBURY RD,2013,7,48221-1361
863855,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501504301,CITY RESIDENTIAL,20XX,EWALD CIR,2013,1,48238-0000
861620,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501502302,CITY RESIDENTIAL,20XX,EWALD CIR,2013,1,48238-0000
792709,9/17/13,12/11/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501501303,CITY RESIDENTIAL,20XX,EWALD CIR,2013,12,48238-0000
998753,1/7/13,1/22/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501489300,CITY RESIDENTIAL,20XX,EWALD CIR,2013,1,48238-0000
998752,1/7/13,1/22/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501482300,CITY RESIDENTIAL,21XX,EWALD CIR,2013,1,48238-0000
861867,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501481301,CITY RESIDENTIAL,21XX,EWALD CIR,2013,1,48238-0000
998751,1/7/13,1/18/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501451300,CITY OF DETROIT,32XX,KENDALL ST,2013,1,48238-2748
998750,1/7/13,1/18/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501440300,CITY RESIDENTIAL,33XX,KENDALL ST,2013,1,48238-2748
998748,1/7/13,1/18/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501437300,CITY RESIDENTIAL,33XX,KENDALL ST,2013,1,48238-2747
998747,1/7/13,1/18/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501432300,CITY RESIDENTIAL,33XX,KENDALL ST,2013,1,48238-2747
662800,8/12/13,10/18/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4501371301,CITY RESIDENTIAL,37XX,DORIS ST,2013,10,48238-2645
998744,1/7/13,1/18/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501369300,CITY RESIDENTIAL,37XX,DORIS ST,2013,1,48238-2645
864905,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501350302,CITY RESIDENTIAL,18XX,OAKMAN BLVD,2013,1,48238-2788
998742,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501326300,CITY RESIDENTIAL,20XX,OAKMAN BLVD,2013,1,48238-2704
792697,9/17/13,10/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501323300,CITY RESIDENTIAL,20XX,OAKMAN BLVD,2013,10,48238-2701
998741,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501320300,CITY RESIDENTIAL,20XX,OAKMAN BLVD,2013,1,48238-2701
998740,1/7/13,1/16/13,COMPLETE,318,CC TURN-OFF NON-PAYMENT,4501309301,CITY RESIDENTIAL,21XX,OAKMAN BLVD,2013,1,48238-2704
792694,9/17/13,9/18/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501294300,CITY RESIDENTIAL,19XX,EWALD CIR,2013,9,48238-0000
859817,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501290301,CITY RESIDENTIAL,19XX,EWALD CIR,2013,1,48238-0000
863008,10/12/12,1/7/13,VOID,318,CC TURN-OFF NON-PAYMENT,4501282301,CITY RESIDENTIAL,19XX,EWALD CIR,2013,1,48238-0000
892363,11/15/13,11/21/13,COMPLETE,324,CC NON-RESIDENTIAL SHUT,4501266300,CITY COMMERCIAL,30XX,KENDALL ST,2013,11,48238-2759
